GHCNstationID,TMAX,WWhi,WWlo,TMIN,WWhi,WWlo,PRCP,WWhi,WWlo
CA007080468,30,0,0,17,0,0,0,0,0
CA007080600,33,3,0,17,1,0,0,0,0
CA007084560,29,1,0,17,1,0,0,0,0
CA007088760,33,2,0,17,0,0,0,0,0
CA007090120,29,0,0,17,1,0,0,0,0
CA007094120,30,1,0,17,1,0,0,0,0
CA007098600,31,2,0,18,2,0,0,0,0
CA007103282,9,0,0,0,0,2,0.3,0,0
CA007103536,15,0,0,3,0,0,0.3,0,0
CA007113534,20,0,0,8,0,0,2,0,0
CA007117825,25,1,0,6,0,0,1.8,0,0
CA008100100,31,1,0,19,3,0,0,0,0
CA008100200,28,3,0,18,4,0,0,0,0
CA008100300,29,0,0,17,0,0,0,0,0
CA008101000,34,3,0,22,4,0,0,0,0
CA008101200,31,1,0,19,2,0,0,0,0
CA008101500,31,1,0,19,3,0,0,0,0
CA008101600,31,1,0,19,3,0,0,0,0
CA008101800,31,1,0,19,2,0,0,0,0
CA008101920,24,0,0,19,3,0,0,0,0
CA008102300,30,2,0,16,0,0,0,0,0
CA008103000,31,1,0,19,2,0,0,0,0
CA008103100,33,3,0,15,0,0,0,0,0
CA008103200,30,1,0,18,3,0,0,0,0
CA008103500,31,1,0,19,2,0,0,0,0
CA008103800,31,1,0,19,3,0,0,0,0
CA008104400,32,2,0,20,3,0,0,0,0
CA008104600,28,1,0,18,3,0,0,0,0
CA008104900,28,2,0,15,2,0,0,0,0
CA008105200,28,0,0,15,0,0,0,0,0
CA008105600,31,1,0,19,2,0,0,0,0
CA008200100,29,3,0,15,0,0,0,0,0
CA008200300,27,0,0,17,1,0,0,0,0
CA008200825,27,0,0,17,0,0,0,0,0
CA008200860,28,0,0,18,1,0,0,0,0
CA008201000,26,0,0,17,1,0,0,0,0
CA008201410,25,3,0,17,3,0,0,0,0
CA008202000,28,0,0,18,1,0,0,0,0
CA008202220,29,3,0,17,1,0,0,0,0
CA008202250,26,0,0,16,0,0,0,0,0
CA008202500,29,0,0,14,0,0,0,0,0
CA008202800,23,0,0,15,0,0,0,0,0
CA008203100,27,0,0,17,0,0,0,0,0
CA008203600,30,3,0,16,1,0,0,0,0
CA008203700,27,0,0,15,0,0,0,0,0
CA008204400,27,1,0,15,0,0,0,0,0
CA008204600,22,0,0,15,0,0,0,0,0
CA008204700,20,0,0,16,2,0,0,0,0
CA008204800,29,2,0,16,2,0,0,0,0
CA008205000,31,2,0,16,0,0,0,0,0
CA008205090,27,1,0,18,3,0,0,0,0
CA008205200,29,1,0,15,0,0,0,0,0
CA008205700,30,2,0,15,0,0,0,0,0
CA008205990,28,0,0,12,0,0,0,0,0
CA008206200,30,2,0,13,0,0,0,0,0
CA008206250,28,2,0,17,2,0,0,0,0
CA008206500,22,0,0,15,1,0,0,0,0
CA008300100,26,0,0,18,1,0,0,0,0
CA008300300,27,0,0,18,1,0,0,0,0
CA008300400,27,0,0,18,1,0,0,0,0
CA008300700,29,2,0,19,3,0,0,0,0
CA008400600,29,3,0,14,1,0,0,0,0
CA008400800,23,3,0,14,3,0,0,0,0
CA008401000,24,3,0,12,2,0,0,0,0
CA008401200,22,0,0,13,0,0,0,0,0
CA008401300,29,2,0,12,0,0,0,0,0
CA008401400,20,0,0,15,1,0,0,0,0
CA008401500,29,2,0,12,0,0,0,0,0
CA008401550,31,3,0,9,0,0,0,0,0
CA008401700,30,2,0,16,1,0,0,0,0
CA008402050,31,2,0,9,0,0,0,0,0
CA008402975,21,2,0,14,3,0,0,0,0
CA008403085,31,1,0,9,0,0,0,0,0
CA008403506,25,0,0,13,0,0,0,0,0
CA008403600,27,2,0,13,0,0,0,0,0
CA008403800,21,0,0,13,0,0,0,0,0
CA008501100,27,1,0,13,1,0,0.5,0,0
CA008501900,28,0,0,15,0,0,0.3,0,0
CA008502400,22,0,0,10,0,0,0,0,0
CA008504175,27,2,0,11,0,0,1.8,0,0
CH000050353,33,2,0,19,1,0,0,0,0
CH000050434,30,3,0,13,0,0,0,0,0
CH000050557,33,3,0,18,0,0,0,0,0
CH000050564,32,3,0,19,2,0,0.3,0,0
CH000050632,29,1,0,12,0,0,0,0,0
CH000050658,32,2,0,16,0,0,0,0,0
CH000050727,26,0,0,15,0,0,0,0,0
CH000050756,31,1,0,17,0,0,0,0,0
CH000050788,31,0,0,18,0,0,0,0,0
CH000050854,31,0,0,19,0,0,0,0,0
CH000050915,28,0,0,22,3,0,0,0,0
CH000050949,29,0,0,20,0,0,0.5,0,0
CH000050953,30,0,0,19,0,0,0,0,0
CH000050963,31,1,0,15,0,0,0,0,0
CH000050968,30,0,0,14,0,0,0,0,0
CH000050978,31,0,0,15,0,0,0,0,0
CH000051156,27,0,0,17,2,0,1,0,0
CH000051243,34,0,0,25,0,0,0,0,0
CH000051334,37,1,0,21,0,0,0,0,0
CH000051379,33,0,0,18,0,0,0,0,0
CH000051431,35,1,0,20,3,0,0,0,0
CH000051573,40,0,0,26,0,0,0,0,0
CH000051644,32,0,0,19,0,0,1,1,0
CH000051716,34,0,0,20,0,0,2,2,0
CH000051765,36,0,0,22,0,0,0,0,0
CH000051811,34,0,0,21,0,0,0,0,0
CH000051855,33,0,0,24,3,0,0,0,0
CH000052418,32,0,0,20,1,0,0,0,0
CH000052436,30,0,0,20,3,0,0,0,0
CH000052495,31,0,0,21,1,0,1,0,0
CH000052681,25,0,1,18,0,0,4.8,2,0
CH000052713,21,0,0,10,0,0,0,0,0
CH000052754,16,0,0,8,0,0,6.3,0,0
CH000052787,12,0,1,7,0,0,7.6,0,0
CH000052818,25,0,0,15,1,0,0.8,1,0
CH000052866,19,0,1,13,0,0,10.9,1,0
CH000052957,17,0,0,12,2,0,21.8,3,0
CH000053192,30,0,0,21,3,0,0,0,0
CH000053276,29,0,0,16,0,0,0,0,0
CH000053336,27,0,0,17,0,0,0,0,0
CH000053352,29,0,0,16,0,0,0,0,0
CH000053391,24,0,0,14,0,0,0,0,0
CH000053463,26,0,0,17,0,0,3.6,0,0
CH000053487,26,0,0,16,0,0,16.8,2,0
CH000053502,27,0,2,17,0,0,5.3,2,0
CH000053529,24,0,1,16,0,0,61.2,3,0
CH000053646,21,0,3,18,0,0,41.9,3,0
CH000053673,25,0,1,18,0,0,44.5,3,0
CH000053698,29,0,0,18,0,3,8.9,0,0
CH000053723,28,0,0,15,0,0,21.3,3,0
CH000053845,28,0,0,18,0,0,3.8,0,0
CH000053863,25,0,1,19,0,0,6.6,0,0
CH000053898,32,0,0,23,0,0,10.4,0,0
CH000053915,27,0,0,19,1,0,4.1,0,0
CH000053959,32,0,0,23,0,0,0,0,0
CH000054012,27,0,0,18,1,0,0,0,0
CH000054026,28,0,0,20,0,0,2.3,0,0
CH000054027,29,0,0,19,0,0,0,0,0
CH000054094,29,0,0,12,0,2,0,0,0
CH000054096,27,0,0,13,0,0,1,0,0
CH000054102,29,0,0,21,3,0,0,0,0
CH000054115,27,0,0,19,1,0,0.8,0,0
CH000054135,30,0,0,22,1,0,5.8,0,0
CH000054157,27,0,0,20,0,0,12.2,0,0
CH000054161,27,0,0,19,0,0,8.9,0,0
CH000054208,25,0,0,15,0,0,0.3,0,0
CH000054218,28,0,0,20,0,0,0.3,0,0
CH000054236,30,0,0,21,0,0,4.1,0,0
CH000054292,30,0,0,14,0,0,1.3,0,0
CH000054324,28,0,0,20,0,0,0.3,0,0
CH000054337,28,0,0,21,0,0,0,0,0
CH000054374,27,0,0,16,0,0,4.6,0,0
CH000054405,29,0,0,22,1,0,4.6,0,0
CH000054423,30,0,0,18,0,0,1.3,0,0
CH000054471,27,0,0,22,0,0,0.3,0,0
CH000054483,30,1,0,21,0,0,4.1,0,0
CH000054497,24,0,0,20,0,0,1,0,0
CH000054527,28,0,0,22,0,0,6.6,0,0
CH000054539,30,0,0,23,0,0,6.1,0,0
CH000054616,28,0,0,22,0,0,6.6,0,0
CH000054662,28,0,0,23,2,0,1.3,0,0
CH000054725,31,0,0,22,0,0,0.5,0,0
CH000054776,25,0,0,21,2,0,16.5,0,0
CH000054823,30,0,0,23,0,0,4.6,0,0
CH000054843,29,0,0,24,0,0,5.1,0,0
CH000054906,35,0,0,26,0,0,8.1,0,0
CH000054916,33,0,0,25,0,0,0.8,0,0
CH000055279,15,0,0,8,3,0,1,0,0
CH000055299,16,0,0,8,3,0,3.3,0,0
CH000056004,12,0,0,6,2,0,0.8,0,0
CH000056021,15,0,0,7,1,0,13.2,2,0
CH000056029,21,0,0,9,0,0,5.3,0,0
CH000056033,16,0,0,8,3,0,7.1,1,0
CH000056046,16,0,0,9,3,0,10.7,0,0
CH000056080,17,0,0,10,0,0,13.5,1,0
CH000056096,28,0,0,17,0,1,2.5,0,0
CH000056116,20,0,0,10,1,0,0.3,0,0
CH000056146,23,0,0,12,1,0,3.8,0,0
CH000056172,29,0,0,12,0,0,0,0,0
CH000056182,22,0,0,10,0,0,1.3,0,0
CH000056257,20,0,0,9,2,0,2.8,0,0
CH000056444,23,3,0,9,0,0,5.8,0,0
CH000056462,22,0,0,8,0,1,9.4,0,0
CH000056492,35,1,0,25,0,0,0.3,0,0
CH000056651,24,0,0,12,0,2,10.7,0,0
CH000056671,30,2,0,17,0,0,3,0,0
CH000056778,26,0,0,15,0,1,1,0,0
CH000056951,27,0,0,15,0,4,12.4,0,0
CH000056954,28,0,0,18,0,3,37.6,1,0
CH000056964,28,0,0,20,0,0,12.7,0,0
CH000057006,25,0,0,17,0,0,1,0,0
CH000057067,33,0,0,18,0,0,0,0,0
CH000057127,33,0,0,19,0,1,0,0,0
CH000057237,35,2,0,20,0,0,3,0,0
CH000057265,34,0,0,24,0,0,0.3,0,0
CH000057297,32,0,0,24,0,0,1,0,0
CH000057411,38,3,0,28,3,0,0.8,0,0
CH000057447,36,1,0,20,0,2,0,0,0
CH000057494,32,0,0,25,0,0,7.1,0,0
CH000057633,34,1,0,22,0,0,0.3,0,0
CH000057662,36,0,0,27,0,0,0.3,0,0
CH000057679,35,0,0,25,0,0,19.8,1,0
CH000057707,30,0,0,17,0,0,0,0,0
CH000057713,34,1,0,21,0,0,0.3,0,0
CH000057816,34,3,0,20,0,0,1,0,0
CH000057866,35,0,0,25,0,0,1.3,0,0
CH000057902,28,0,0,18,0,0,2,0,0
CH000057957,35,0,0,23,0,2,2.5,0,0
CH000058027,34,0,0,25,0,0,3.8,0,0
CH000058040,31,0,0,24,0,0,0.3,0,0
CH000058102,35,0,0,27,1,0,0.8,0,0
CH000058221,32,0,0,25,0,0,0.5,0,0
CH000058238,34,0,0,24,0,0,0.5,0,0
CH000058251,32,0,0,24,0,0,0.5,0,0
CH000058314,29,0,0,23,0,0,1.8,0,0
CH000058321,31,0,0,25,0,0,0.8,0,0
CH000058424,29,0,0,23,0,0,0.5,0,0
CH000058457,36,0,0,23,0,0,0,0,0
CH000058477,32,0,0,26,1,0,0,0,0
CH000058527,29,0,1,22,0,2,6.1,0,0
CH000058633,34,0,0,21,0,3,0,0,0
CH000058659,29,0,1,25,0,0,2,0,0
CH000058715,28,0,2,21,0,3,34.3,2,0
CH000058834,30,0,2,20,0,4,31.2,2,0
CH000058847,33,0,0,23,0,2,20.3,1,0
CH000058921,29,0,3,20,0,4,53.1,3,0
CH000059023,35,0,0,22,0,3,1.8,0,0
CH000059082,33,0,0,23,0,3,4.3,0,0
CH000059134,31,0,0,24,0,1,26.9,2,0
CH000059211,36,0,0,23,0,2,6.9,0,0
CH000059254,33,0,0,24,0,1,10.2,0,0
CH000059265,34,0,0,24,0,0,10.4,0,0
CH000059293,30,0,1,23,0,2,3,0,0
CH000059417,33,0,0,23,0,2,7.9,0,0
CH000059501,30,0,0,26,0,0,15.7,0,0
CH000059632,33,0,0,25,0,0,1.3,0,0
CH000059663,32,0,0,26,0,0,3.8,0,0
CH000059838,33,0,0,27,0,0,0,0,0
CH000059855,32,0,0,26,0,0,6.6,0,0
CUW00011706,31,0,1,23,0,1,3.8,1,0
DA000021100,19,0,0,12,0,0,0,0,0
DA000025140,18,0,0,12,0,0,0,0,0
DA000027080,18,0,0,10,0,0,0,0,0
DA000030380,20,0,0,13,0,0,0,0,0
EI000003953,22,1,0,13,0,0,0,0,0
EI000003965,26,2,0,14,0,0,0,0,0
EI000003969,23,1,0,11,0,0,0.3,0,0
EI000003980,20,1,0,9,0,1,0,0,0
EIE00101859,22,0,0,11,0,0,0,0,0
EN000026038,26,1,0,15,0,0,0.8,0,0
EN000026231,24,0,0,13,0,0,0,0,0
EN000026242,26,0,0,17,2,0,0.8,0,0
EN000026249,26,0,0,15,0,0,0.8,0,0
ENE00100914,19,0,0,17,1,0,0,0,0
ER000063021,27,3,0,21,4,0,7.4,0,0
ET000063403,19,0,0,12,0,0,3,0,0
EZ000011464,23,0,0,12,0,0,1.3,1,0
EZE00100082,24,0,0,13,0,0,1.3,0,0
FG000081405,30,0,0,23,1,0,0.5,0,0
FI000000304,28,3,0,16,0,0,0,0,0
FI000002401,23,0,0,11,0,0,2.5,0,0
FI000007501,17,0,0,9,0,0,0.3,0,0
FMW00040308,33,2,0,26,3,0,9.1,0,0
FMW00040504,31,0,0,25,2,0,8.9,0,0
FMW00040505,32,1,0,26,1,0,5.6,0,0
FR000007130,30,1,0,14,0,0,0,0,0
FR000007150,29,0,0,18,1,0,0.3,0,0
FR000007190,27,0,0,15,0,0,0,0,0
FR000007255,28,0,0,16,0,0,0,0,0
FR000007354,29,0,0,14,0,0,0,0,0
FR000007510,33,1,0,16,0,0,0,0,0
FR000007560,30,4,0,14,0,0,0.3,0,0
FR000007630,32,0,0,19,1,0,0,0,0
FR000007650,32,0,0,21,1,0,0,0,0
FR000007747,31,0,0,20,0,0,1,1,0
FR013055001,27,0,0,21,2,0,0,0,0
FR069029001,28,0,0,17,0,0,0,0,0
FRE00104910,33,0,0,21,1,0,0,0,0
FRE00104921,30,0,0,20,0,0,0.8,1,0
FRE00104951,26,0,0,14,0,0,1.8,0,0
GG000037385,25,0,0,18,0,0,0,0,0
GG000037549,28,0,0,14,0,3,0,0,0
GGM00037196,26,2,0,17,3,0,0,0,0
GL000004360,9,0,0,3,0,0,0,0,0
GM000001153,21,0,0,12,0,0,0,0,0
GM000001474,19,0,0,10,0,0,0,0,0
GM000002277,24,0,0,12,0,0,0,0,0
GM000002288,26,0,0,10,0,0,0.5,0,0
GM000002698,27,0,0,15,0,0,0,0,0
GM000002716,29,0,0,15,0,0,0,0,0
GM000003038,21,0,0,10,0,0,0,0,0
GM000003218,25,0,0,10,0,1,0,0,0
GM000003244,23,0,0,12,0,0,0,0,0
GM000003319,26,0,0,11,0,0,0,0,0
GM000003342,23,0,0,11,0,0,0,0,0
GM000004063,27,0,0,11,0,0,0,0,0
GM000004155,8,0,0,-1,0,0,0,0,0
GM000004199,27,0,0,15,0,0,1.8,0,0
GM000004204,25,0,0,10,0,0,1.3,0,0
GM000010147,19,0,0,11,0,0,0,0,0
GM000010393,23,0,0,11,0,0,0,0,0
GM000010962,23,0,0,7,0,0,0.3,0,0
GM009031000,28,0,0,15,0,0,0,0,0
GME00102177,17,0,0,12,0,0,0,0,0
GME00102185,17,0,0,14,0,0,0,0,0
GME00102193,17,0,0,11,0,0,0,0,0
GME00102201,18,0,0,14,0,0,0,0,0
GME00102212,19,0,0,12,0,0,0,0,0
GME00102236,20,0,0,11,0,0,0.3,0,0
GME00102244,21,0,0,11,0,0,0.3,0,0
GME00102252,23,0,0,12,0,0,0,0,0
GME00102276,22,0,0,6,0,3,0,0,0
GME00102308,24,0,0,11,0,0,0,0,0
GME00102316,24,0,0,10,0,0,0,0,0
GME00102340,22,0,0,10,0,0,0.3,0,0
GME00102348,16,0,0,6,0,0,1.3,0,0
GME00102356,25,0,0,11,0,0,0.5,0,0
GME00102364,23,0,0,11,0,0,0.5,0,0
GME00102372,24,0,0,14,0,0,0.5,0,0
GME00102380,25,0,0,12,0,0,0,0,0
GME00102396,25,0,0,11,0,0,0,0,0
GME00102412,23,0,0,10,0,0,0.8,0,0
GME00111445,23,0,0,13,0,0,0,0,0
GME00111457,17,0,0,5,0,1,0,0,0
GME00111474,24,0,0,12,0,0,0,0,0
GME00111503,27,0,0,15,0,0,0,0,0
GME00114621,13,0,0,7,0,0,0,0,0
GME00115771,29,0,0,15,0,0,0,0,0
GME00120934,15,0,0,10,0,0,0,0,0
GME00120946,26,0,0,12,0,0,0,0,0
GME00120970,23,0,0,9,0,0,0,0,0
GME00120982,26,0,0,12,0,0,0.3,0,0
GME00120994,21,0,0,11,0,0,0,0,0
GME00121018,20,0,0,14,0,0,0,0,0
GME00121042,23,0,0,9,0,0,0,0,0
GME00121054,27,0,0,14,0,0,0,0,0
GME00121078,22,0,0,7,0,2,0,0,0
GME00121090,19,0,0,12,0,0,0,0,0
GME00121102,17,0,0,11,0,2,0,0,0
GME00121114,23,0,0,9,0,0,1.3,0,0
GME00121126,25,0,0,13,0,0,0.3,0,0
GME00121138,25,0,0,13,0,0,0.5,0,0
GME00121162,24,0,0,13,0,0,0.3,0,0
GME00121174,19,0,0,9,0,0,1.5,0,0
GME00121186,25,0,0,11,0,0,0,0,0
GME00121198,14,0,0,8,0,0,1.8,0,0
GME00121258,23,0,0,12,0,0,0,0,0
GME00121270,20,0,0,12,0,0,0,0,0
GMW00034068,27,0,0,14,0,0,0,0,0
GMW00035032,26,0,0,13,0,0,0.3,0,0
GP000078897,31,0,0,24,0,0,0.8,0,0
GQC00914025,29,0,0,26,0,0,0,0,0
GQW00041415,32,2,0,25,4,0,0,0,0
GR000016641,34,1,0,20,0,0,0,0,0
GR000016648,34,0,0,18,0,0,0,0,0
GR000016716,32,0,0,23,0,0,0,0,0
GR000016734,31,2,0,18,0,1,0.5,3,0
GR000016754,29,0,0,23,0,0,0,0,0
GR000167460,31,0,0,22,0,0,0,0,0
GRE00105238,31,0,0,22,0,0,0,0,0
HR000142360,27,0,0,14,0,0,0,0,0
HRE00105182,30,1,0,18,3,0,0.3,0,0
HRE00105189,32,1,0,22,0,0,0,0,0
HRE00105196,33,2,0,17,0,2,0,0,0
HRE00105203,27,0,0,15,0,0,0,0,0
HRE00105210,30,0,0,16,0,0,0,0,0
HRE00105217,32,0,0,22,0,0,0,0,0
HRE00105227,25,3,0,12,0,0,0.3,0,0
IC000004013,10,0,2,6,0,0,5.1,1,0
IC000004030,11,0,1,7,0,0,9.1,2,0
IC000004048,10,0,1,8,0,0,5.8,4,0
IC000004092,11,0,0,8,0,0,1.5,0,0
IC000004097,16,1,0,5,0,0,1.8,0,0
ICW00016201,11,0,0,7,0,0,5.6,0,0
IS000009972,41,0,0,25,0,0,0,0,0
IT000016090,31,0,0,20,0,0,1.5,0,0
IT000016134,11,0,0,8,0,0,5.8,4,0
IT000016239,30,0,0,19,0,0,0.3,1,0
IT000016320,27,0,0,22,0,0,0,0,0
IT000016550,31,1,0,22,0,0,0,0,0
IT000016560,32,0,0,21,0,0,0,0,0
IT000160220,15,0,0,7,0,0,0.3,0,0
IT000162240,28,0,0,19,0,0,0.3,1,0
IT000162580,22,0,0,17,0,0,0,0,0
ITE00100550,29,0,0,19,0,0,0,0,0
ITE00100554,29,0,0,21,0,0,0,0,0
JA000047401,24,1,0,16,0,0,0,0,0
JA000047402,24,0,0,16,0,0,0,0,0
JA000047404,28,2,0,10,0,2,0,0,0
JA000047405,23,0,0,16,0,0,0,0,0
JA000047406,28,2,0,10,0,2,0,0,0
JA000047407,26,0,0,11,0,1,0,0,0
JA000047409,27,1,0,16,0,0,0,0,0
JA000047411,27,0,0,14,0,0,1.3,0,0
JA000047412,27,0,0,14,0,0,1.3,0,0
JA000047413,25,0,0,14,0,0,0.3,0,0
JA000047417,26,0,0,12,0,0,1.8,0,0
JA000047418,22,0,0,13,0,0,0,0,0
JA000047420,26,2,0,15,1,0,0,0,0
JA000047421,24,0,0,15,0,0,0,0,0
JA000047423,25,1,0,17,0,0,0,0,0
JA000047424,25,2,0,14,0,0,0.3,0,0
JA000047426,26,3,0,12,0,0,1.8,0,0
JA000047428,25,0,0,17,0,0,0,0,0
JA000047430,25,0,0,17,0,0,0,0,0
JA000047433,27,0,0,14,0,0,1.3,0,0
JA000047435,27,1,0,16,0,0,0,0,0
JA000047440,26,0,0,12,0,0,1.8,0,0
JA000047520,28,0,0,18,0,0,6.9,0,0
JA000047570,29,0,0,18,0,0,2.8,0,0
JA000047574,26,0,0,19,0,0,7.9,0,0
JA000047575,26,0,0,19,0,0,8.6,0,0
JA000047576,23,0,0,19,0,0,0.8,0,0
JA000047581,28,0,0,18,0,0,2.8,0,0
JA000047582,23,0,0,19,0,0,9.4,0,0
JA000047584,22,0,0,17,0,0,5.8,0,0
JA000047585,25,0,0,17,0,0,4.3,0,0
JA000047588,28,0,0,18,0,0,6.9,0,0
JA000047590,27,0,0,20,0,0,3.6,0,0
JA000047592,27,0,0,20,0,0,3.6,0,0
JA000047597,29,0,0,18,0,0,2.8,0,0
JA000047598,29,2,0,18,0,0,2.8,0,0
JA000047600,31,1,0,19,0,0,5.8,0,0
JA000047602,27,0,0,21,0,0,23.1,0,0
JA000047604,27,0,0,21,0,0,23.1,0,0
JA000047605,30,0,0,22,0,0,12.7,0,0
JA000047606,31,0,0,19,0,1,5.8,0,0
JA000047607,31,0,0,19,0,0,5.8,0,0
JA000047610,28,0,0,14,0,3,5.6,0,0
JA000047612,26,0,0,19,0,0,5.8,0,0
JA000047615,30,0,0,23,1,0,0.8,0,0
JA000047616,30,0,0,22,0,0,12.7,0,0
JA000047617,28,0,0,14,0,2,5.6,0,0
JA000047618,28,0,0,14,0,3,5.6,0,0
JA000047620,28,0,0,14,0,3,5.6,0,0
JA000047624,31,0,0,22,0,0,5.3,0,0
JA000047626,34,1,0,23,0,0,1.5,0,0
JA000047629,30,0,0,23,1,0,0.8,0,0
JA000047631,30,0,0,22,0,0,12.7,0,0
JA000047632,32,0,0,23,0,0,0.5,0,0
JA000047636,30,0,0,21,0,0,1.3,0,0
JA000047637,28,0,0,14,0,4,5.6,0,0
JA000047638,34,1,0,16,0,3,9.4,0,0
JA000047640,28,0,0,21,3,0,3.8,0,0
JA000047641,34,1,0,23,2,0,1.5,0,0
JA000047648,31,3,0,23,1,0,0.3,0,0
JA000047649,36,4,0,21,0,0,9.1,0,0
JA000047651,31,0,0,23,0,0,0.8,0,0
JA000047653,32,0,0,23,0,0,0.5,0,0
JA000047654,30,0,0,23,0,0,0,0,0
JA000047655,31,3,0,23,0,0,0,0,0
JA000047656,31,0,0,23,0,0,0,0,0
JA000047657,29,0,0,25,2,0,0,0,0
JA000047662,30,0,0,24,0,0,0.3,0,0
JA000047663,32,0,0,22,0,0,4.3,0,0
JA000047666,29,1,0,25,3,0,0,0,0
JA000047668,29,0,0,25,1,0,0,0,0
JA000047670,36,4,0,24,0,0,0,0,0
JA000047674,29,1,0,24,2,0,0,0,0
JA000047675,29,1,0,25,4,0,0,0,0
JA000047677,29,0,0,25,0,0,0,0,0
JA000047678,27,0,0,25,0,0,0.8,0,0
JA000047690,26,2,0,18,3,0,7.9,0,0
JA000047740,30,0,0,22,0,0,11.7,0,0
JA000047741,30,0,0,22,0,0,11.7,0,0
JA000047742,29,0,0,23,0,0,11.2,0,0
JA000047744,29,0,0,23,0,0,11.2,0,0
JA000047746,29,0,0,22,0,0,10.7,0,0
JA000047755,28,0,0,22,0,0,21.3,0,0
JA000047756,29,0,0,22,0,0,13.5,0,0
JA000047759,36,3,0,21,0,0,9.1,0,0
JA000047761,32,0,0,23,0,0,0.5,0,0
JA000047762,28,0,0,23,0,0,9.9,0,0
JA000047765,31,0,0,23,0,0,14.2,0,0
JA000047767,28,0,0,22,0,0,7.6,0,0
JA000047768,29,0,0,22,0,0,13.5,0,0
JA000047770,30,0,0,23,0,0,22.1,1,0
JA000047776,33,2,0,24,0,0,20.3,1,0
JA000047777,33,0,0,24,0,0,20.3,1,0
JA000047778,29,0,0,24,0,0,14.2,0,0
JA000047780,32,0,0,22,0,0,4.3,0,0
JA000047800,30,0,0,25,0,0,14,0,0
JA000047805,27,0,0,25,1,0,9.7,0,0
JA000047807,33,0,0,23,0,0,2.5,0,0
JA000047809,33,0,0,23,0,0,2.5,0,0
JA000047813,30,0,0,24,0,0,3.3,0,0
JA000047814,33,0,0,23,0,0,2.5,0,0
JA000047815,26,0,0,24,0,0,9.4,0,0
JA000047817,31,0,0,24,0,0,12.7,0,0
JA000047819,30,0,0,21,0,1,1.5,0,0
JA000047821,27,3,0,20,3,0,1.8,0,0
JA000047823,29,0,0,23,0,0,5.1,0,0
JA000047824,29,0,0,23,0,0,5.1,0,0
JA000047827,29,0,0,23,0,0,5.1,0,0
JA000047829,29,0,0,23,0,0,5.1,0,0
JA000047830,32,0,0,25,0,0,0,0,0
JA000047831,29,0,0,23,0,0,5.1,0,0
JA000047837,29,0,0,26,0,0,0,0,0
JA000047838,29,0,0,23,0,0,5.1,0,0
JA000047887,27,0,0,23,0,0,11.2,0,0
JA000047890,30,0,0,22,0,0,22.4,1,0
JA000047891,30,0,0,22,0,0,22.4,1,0
JA000047892,27,0,0,23,0,0,11.2,0,0
JA000047893,29,0,0,23,0,0,11.9,0,0
JA000047895,27,0,0,24,0,0,15.7,0,0
JA000047897,28,0,0,25,1,0,11.7,0,0
JA000047898,28,0,0,26,1,0,3.3,0,0
JA000047899,29,0,0,23,0,0,11.9,0,0
JA000047909,31,0,0,28,3,0,0,0,0
JA000047927,33,1,0,27,0,0,6.6,0,0
JA000047929,32,0,0,28,2,0,0.3,0,0
JA000047936,32,0,0,28,3,0,0.3,0,0
JA000047945,32,0,0,27,0,0,0.5,0,0
JAW00043323,29,0,0,25,3,0,0,0,0
JAW00043324,31,0,0,23,0,0,14.2,0,0
JN000099950,5,0,0,4,0,0,0.8,0,0
JQW00021603,27,0,3,26,0,0,0,0,0
KG000036974,21,0,0,12,0,0,0,0,0
KG000038353,33,0,0,21,1,0,1,0,0
KS000047112,25,0,0,22,0,0,24.1,0,0
KS000047115,27,0,0,22,0,0,9.4,0,0
KS000047165,28,0,0,24,0,0,5.3,0,0
KZ000028679,30,0,0,12,0,0,4.8,0,0
KZ000028952,23,0,0,10,0,0,5.6,1,0
KZ000029807,31,0,0,19,1,0,4.8,1,0
KZ000035078,26,0,0,11,0,0,0.5,0,0
KZ000035108,30,0,0,12,0,0,0,0,0
KZ000035188,27,0,0,16,0,0,0,0,0
KZ000035229,30,0,0,15,0,0,0,0,0
KZ000035358,-9999,0,0,-9999,0,0,-9999,0,0
KZ000035394,27,0,0,15,0,0,0.3,0,0
KZ000035406,32,0,0,20,0,0,0,0,0
KZ000035416,32,0,0,20,0,0,0,0,0
KZ000035542,-9999,0,0,-9999,0,0,-9999,0,0
KZ000035576,31,0,0,21,2,0,0.5,0,0
KZ000035663,29,0,0,16,0,0,2.3,1,0
KZ000035700,34,0,0,21,0,0,0,0,0
KZ000035746,33,0,0,20,0,0,0,0,0
KZ000035796,29,0,0,21,0,0,0.3,0,0
KZ000035849,32,0,0,19,0,0,0,0,0
KZ000036177,34,1,0,19,1,0,1,0,0
KZ000036535,31,0,0,19,2,0,0,0,0
KZ000036665,27,0,0,17,0,0,1,0,0
KZ000036729,33,0,0,20,0,0,0,0,0
KZ000036859,33,0,0,20,1,0,0,0,0
KZ000036870,31,0,0,13,0,1,11.4,2,0
KZ000038198,35,0,0,24,1,0,0,0,0
LG000026406,23,0,0,11,0,0,0,0,0
LG000026422,25,0,0,15,0,0,0,0,0
LGE00113970,23,0,0,11,0,0,0,0,0
LH000026509,23,0,0,11,0,0,0,0,0
LH000026524,25,0,0,11,0,0,0,0,0
LH000026614,22,0,0,14,0,0,0,0,0
LH000026629,24,0,0,11,0,0,0,0,0
LH000026730,23,0,0,11,0,0,1.5,0,0
